LCLid,datetime,energy(kWh/hh),temperature
MAC003718,2012-10-17 23:00:00,0.609,12.71
MAC003718,2012-10-17 23:30:00,0.104,13.09
MAC003718,2012-10-18 00:00:00,0.071,13.09
MAC003718,2012-10-18 00:30:00,0.102,13.08
MAC003718,2012-10-18 01:00:00,0.07,13.08
MAC003718,2012-10-18 01:30:00,0.099,12.67
MAC003718,2012-10-18 02:00:00,0.101,12.67
MAC003718,2012-10-18 02:30:00,0.131,12.69
MAC003718,2012-10-18 03:00:00,0.127,12.69
MAC003718,2012-10-18 03:30:00,0.114,12.66
MAC003718,2012-10-18 04:00:00,0.117,12.66
MAC003718,2012-10-18 04:30:00,0.07,12.99
MAC003718,2012-10-18 05:00:00,0.101,12.99
MAC003718,2012-10-18 05:30:00,0.289,12.59
MAC003718,2012-10-18 06:00:00,0.183,12.59
MAC003718,2012-10-18 06:30:00,0.261,12.15
MAC003718,2012-10-18 07:00:00,0.274,12.15
MAC003718,2012-10-18 07:30:00,0.144,12.73
MAC003718,2012-10-18 08:00:00,0.206,12.73
MAC003718,2012-10-18 08:30:00,0.155,13.67
MAC003718,2012-10-18 09:00:00,0.163,13.67
MAC003718,2012-10-18 09:30:00,0.188,14.63
MAC003718,2012-10-18 10:00:00,0.141,14.63
MAC003718,2012-10-18 10:30:00,0.133,14.79
MAC003718,2012-10-18 11:00:00,0.068,14.79
MAC003718,2012-10-18 11:30:00,0.1,15.21
MAC003718,2012-10-18 12:00:00,0.072,15.21
MAC003718,2012-10-18 12:30:00,0.108,15.43
MAC003718,2012-10-18 13:00:00,0.09,15.43
MAC003718,2012-10-18 13:30:00,0.099,15.85
MAC003718,2012-10-18 14:00:00,0.112,15.85
MAC003718,2012-10-18 14:30:00,0.213,16.04
MAC003718,2012-10-18 15:00:00,0.162,16.04
MAC003718,2012-10-18 15:30:00,0.111,15.1
MAC003718,2012-10-18 16:00:00,0.194,15.1
MAC003718,2012-10-18 16:30:00,0.12,14.11
MAC003718,2012-10-18 17:00:00,0.149,14.11
MAC003718,2012-10-18 17:30:00,0.08,14.05
MAC003718,2012-10-18 18:00:00,0.141,14.05
MAC003718,2012-10-18 18:30:00,0.511,14.03
MAC003718,2012-10-18 19:00:00,0.504,14.03
MAC003718,2012-10-18 19:30:00,0.315,14.02
MAC003718,2012-10-18 20:00:00,0.374,14.02
MAC003718,2012-10-18 20:30:00,0.383,13.69
MAC003718,2012-10-18 21:00:00,0.358,13.69
MAC003718,2012-10-18 21:30:00,0.533,13.6
MAC003718,2012-10-18 22:00:00,0.735,13.6
MAC003718,2012-10-18 22:30:00,0.504,13.21
MAC003718,2012-10-18 23:00:00,0.398,13.21
MAC003718,2012-10-18 23:30:00,0.095,12.93
MAC003718,2012-10-19 00:00:00,0.082,12.93
MAC003718,2012-10-19 00:30:00,0.088,12.48
MAC003718,2012-10-19 01:00:00,0.107,12.48
MAC003718,2012-10-19 01:30:00,0.13,12.4
MAC003718,2012-10-19 02:00:00,0.128,12.4
MAC003718,2012-10-19 02:30:00,0.121,11.98
MAC003718,2012-10-19 03:00:00,0.101,11.98
MAC003718,2012-10-19 03:30:00,0.077,11.98
MAC003718,2012-10-19 04:00:00,0.095,11.98
MAC003718,2012-10-19 04:30:00,0.071,12.03
MAC003718,2012-10-19 05:00:00,0.238,12.03
MAC003718,2012-10-19 05:30:00,0.319,11.99
MAC003718,2012-10-19 06:00:00,0.417,11.99
MAC003718,2012-10-19 06:30:00,0.259,12.01
MAC003718,2012-10-19 07:00:00,0.201,12.01
MAC003718,2012-10-19 07:30:00,0.174,12.49
MAC003718,2012-10-19 08:00:00,0.208,12.49
MAC003718,2012-10-19 08:30:00,0.144,12.92
MAC003718,2012-10-19 09:00:00,0.165,12.92
MAC003718,2012-10-19 09:30:00,0.398,12.99
MAC003718,2012-10-19 10:00:00,0.195,12.99
MAC003718,2012-10-19 10:30:00,0.169,13.01
MAC003718,2012-10-19 11:00:00,0.187,13.01
MAC003718,2012-10-19 11:30:00,0.173,12.92
MAC003718,2012-10-19 12:00:00,0.21,12.92
MAC003718,2012-10-19 12:30:00,0.219,12.5
MAC003718,2012-10-19 13:00:00,0.242,12.5
MAC003718,2012-10-19 13:30:00,0.216,12.13
MAC003718,2012-10-19 14:00:00,0.238,12.13
MAC003718,2012-10-19 14:30:00,0.18,12.51
MAC003719,2012-10-17 13:30:00,0.319,14.91
MAC003719,2012-10-17 14:00:00,0.575,14.91
MAC003719,2012-10-17 14:30:00,0.272,15.39
MAC003719,2012-10-17 15:00:00,0.183,15.39
MAC003719,2012-10-17 15:30:00,0.126,14.18
MAC003719,2012-10-17 16:00:00,0.228,14.18
MAC003719,2012-10-17 16:30:00,0.354,14.08
MAC003719,2012-10-17 17:00:00,0.63,14.08
MAC003719,2012-10-17 17:30:00,0.574,14.02
MAC003719,2012-10-17 18:00:00,0.546,14.02
MAC003719,2012-10-17 18:30:00,0.72,12.9
MAC003719,2012-10-17 19:00:00,0.579,12.9
MAC003719,2012-10-17 19:30:00,0.274,13.18
MAC003719,2012-10-17 20:00:00,0.289,13.18
MAC003719,2012-10-17 20:30:00,1.012,13.11
MAC003719,2012-10-17 21:00:00,0.506,13.11
MAC003719,2012-10-17 21:30:00,0.373,13.12
MAC003719,2012-10-17 22:00:00,0.191,13.12
MAC003719,2012-10-17 22:30:00,0.234,12.71
MAC003719,2012-10-17 23:00:00,0.116,12.71
MAC003719,2012-10-17 23:30:00,0.149,13.09
MAC003719,2012-10-18 00:00:00,0.136,13.09
MAC003719,2012-10-18 00:30:00,0.13,13.08
MAC003719,2012-10-18 01:00:00,0.133,13.08
MAC003719,2012-10-18 01:30:00,0.113,12.67
MAC003719,2012-10-18 02:00:00,0.145,12.67
MAC003719,2012-10-18 02:30:00,0.095,12.69
MAC003719,2012-10-18 03:00:00,0.148,12.69
MAC003719,2012-10-18 03:30:00,0.084,12.66
MAC003719,2012-10-18 04:00:00,0.156,12.66
MAC003719,2012-10-18 04:30:00,0.075,12.99
MAC003719,2012-10-18 05:00:00,0.175,12.99
MAC003719,2012-10-18 05:30:00,0.332,12.59
MAC003719,2012-10-18 06:00:00,0.171,12.59
MAC003719,2012-10-18 06:30:00,0.083,12.15
MAC003719,2012-10-18 07:00:00,0.131,12.15
MAC003719,2012-10-18 07:30:00,0.13,12.73
MAC003719,2012-10-18 08:00:00,0.22,12.73
MAC003719,2012-10-18 08:30:00,0.198,13.67
MAC003719,2012-10-18 09:00:00,0.058,13.67
MAC003719,2012-10-18 09:30:00,0.116,14.63
MAC003719,2012-10-18 10:00:00,0.033,14.63
MAC003719,2012-10-18 10:30:00,0.197,14.79
MAC003719,2012-10-18 11:00:00,0.109,14.79
MAC003719,2012-10-18 11:30:00,0.239,15.21
MAC003719,2012-10-18 12:00:00,0.111,15.21
MAC003719,2012-10-18 12:30:00,0.081,15.43
MAC003719,2012-10-18 13:00:00,0.083,15.43
MAC003719,2012-10-18 13:30:00,0.074,15.85
MAC003719,2012-10-18 14:00:00,0.088,15.85
MAC003719,2012-10-18 14:30:00,0.067,16.04
MAC003719,2012-10-18 15:00:00,0.187,16.04
MAC003719,2012-10-18 15:30:00,0.413,15.1
MAC003719,2012-10-18 16:00:00,0.496,15.1
MAC003719,2012-10-18 16:30:00,0.629,14.11
MAC003719,2012-10-18 17:00:00,0.784,14.11
MAC003719,2012-10-18 17:30:00,0.438,14.05
MAC003719,2012-10-18 18:00:00,0.564,14.05
MAC003719,2012-10-18 18:30:00,0.667,14.03
MAC003719,2012-10-18 19:00:00,1.064,14.03
MAC003719,2012-10-18 19:30:00,0.574,14.02
MAC003719,2012-10-18 20:00:00,0.587,14.02
MAC003719,2012-10-18 20:30:00,0.728,13.69
MAC003719,2012-10-18 21:00:00,0.361,13.69
MAC003719,2012-10-18 21:30:00,0.527,13.6
MAC003719,2012-10-18 22:00:00,0.31,13.6
MAC003719,2012-10-18 22:30:00,0.126,13.21
MAC003719,2012-10-18 23:00:00,0.164,13.21
MAC003719,2012-10-18 23:30:00,0.087,12.93
MAC003719,2012-10-19 00:00:00,0.153,12.93
MAC003719,2012-10-19 00:30:00,0.087,12.48
MAC003719,2012-10-19 01:00:00,0.153,12.48
MAC003719,2012-10-19 01:30:00,0.085,12.4
MAC003719,2012-10-19 02:00:00,0.15,12.4
MAC003719,2012-10-19 02:30:00,0.085,11.98
MAC003719,2012-10-19 03:00:00,0.15,11.98
MAC003719,2012-10-19 03:30:00,0.085,11.98
MAC003719,2012-10-19 04:00:00,0.142,11.98
MAC003719,2012-10-19 04:30:00,0.103,12.03
MAC003719,2012-10-19 05:00:00,0.169,12.03
MAC003719,2012-10-19 05:30:00,0.215,11.99
MAC003719,2012-10-19 06:00:00,0.173,11.99
MAC003719,2012-10-19 06:30:00,0.071,12.01
MAC003719,2012-10-19 07:00:00,0.135,12.01
MAC003719,2012-10-19 07:30:00,0.25,12.49
MAC003719,2012-10-19 08:00:00,0.323,12.49
MAC003719,2012-10-19 08:30:00,0.205,12.92
MAC003719,2012-10-19 09:00:00,0.168,12.92
MAC003719,2012-10-19 09:30:00,0.161,12.99
MAC003719,2012-10-19 10:00:00,0.144,12.99
MAC003719,2012-10-19 10:30:00,0.409,13.01
MAC003719,2012-10-19 11:00:00,0.282,13.01
MAC003719,2012-10-19 11:30:00,0.169,12.92
MAC003719,2012-10-19 12:00:00,0.353,12.92
MAC003719,2012-10-19 12:30:00,0.365,12.5
MAC003719,2012-10-19 13:00:00,0.449,12.5
MAC003719,2012-10-19 13:30:00,0.477,12.13
MAC003719,2012-10-19 14:00:00,0.709,12.13
MAC003719,2012-10-19 14:30:00,0.172,12.51
MAC003719,2012-10-19 15:00:00,0.114,12.51
MAC003737,2012-10-18 10:00:00,0.293,14.63
MAC003737,2012-10-18 10:30:00,0.137,14.79
MAC003737,2012-10-18 11:00:00,0.148,14.79
MAC003737,2012-10-18 11:30:00,0.33,15.21
MAC003737,2012-10-18 12:00:00,0.161,15.21
MAC003737,2012-10-18 12:30:00,0.265,15.43
MAC003737,2012-10-18 13:00:00,0.859,15.43
MAC003737,2012-10-18 13:30:00,0.723,15.85
MAC003737,2012-10-18 14:00:00,0.296,15.85
MAC003737,2012-10-18 14:30:00,0.144,16.04
MAC003737,2012-10-18 15:00:00,0.123,16.04
MAC003737,2012-10-18 15:30:00,0.186,15.1
MAC003737,2012-10-18 16:00:00,0.783,15.1
MAC003737,2012-10-18 16:30:00,0.526,14.11
MAC003737,2012-10-18 17:00:00,0.882,14.11
MAC003737,2012-10-18 17:30:00,0.598,14.05
MAC003737,2012-10-18 18:00:00,0.624,14.05
MAC003737,2012-10-18 18:30:00,0.862,14.03
MAC003737,2012-10-18 19:00:00,0.244,14.03
MAC003737,2012-10-18 19:30:00,0.448,14.02
MAC003737,2012-10-18 20:00:00,0.294,14.02
MAC003737,2012-10-18 20:30:00,0.193,13.69
MAC003737,2012-10-18 21:00:00,0.193,13.69
MAC003737,2012-10-18 21:30:00,0.121,13.6
MAC003737,2012-10-18 22:00:00,0.107,13.6
MAC003737,2012-10-18 22:30:00,0.094,13.21
MAC003737,2012-10-18 23:00:00,0.087,13.21
MAC003737,2012-10-18 23:30:00,0.087,12.93
MAC003737,2012-10-19 00:00:00,0.084,12.93
MAC003737,2012-10-19 00:30:00,0.063,12.48
MAC003737,2012-10-19 01:00:00,0.062,12.48
MAC003737,2012-10-19 01:30:00,0.084,12.4
MAC003737,2012-10-19 02:00:00,0.06,12.4
MAC003737,2012-10-19 02:30:00,0.062,11.98
MAC003737,2012-10-19 03:00:00,0.07,11.98
MAC003737,2012-10-19 03:30:00,0.079,11.98
MAC003737,2012-10-19 04:00:00,0.06,11.98
MAC003737,2012-10-19 04:30:00,0.059,12.03
MAC003737,2012-10-19 05:00:00,0.077,12.03
MAC003737,2012-10-19 05:30:00,0.078,11.99
MAC003737,2012-10-19 06:00:00,0.064,11.99
MAC003737,2012-10-19 06:30:00,1.877,12.01
MAC003737,2012-10-19 07:00:00,0.122,12.01
MAC003737,2012-10-19 07:30:00,0.547,12.49
MAC003737,2012-10-19 08:00:00,0.306,12.49
MAC003737,2012-10-19 08:30:00,0.437,12.92
MAC003737,2012-10-19 09:00:00,0.156,12.92
MAC003737,2012-10-19 09:30:00,0.243,12.99
MAC003737,2012-10-19 10:00:00,0.182,12.99
MAC003737,2012-10-19 10:30:00,0.205,13.01
MAC003737,2012-10-19 11:00:00,0.121,13.01
MAC003737,2012-10-19 11:30:00,0.148,12.92
MAC003737,2012-10-19 12:00:00,0.412,12.92
MAC003737,2012-10-19 12:30:00,0.119,12.5
MAC003737,2012-10-19 13:00:00,0.125,12.5
MAC003737,2012-10-19 13:30:00,0.198,12.13
MAC003737,2012-10-19 14:00:00,0.233,12.13
MAC003737,2012-10-19 14:30:00,0.132,12.51
MAC003737,2012-10-19 15:00:00,0.228,12.51
MAC003737,2012-10-19 15:30:00,0.281,12.09
MAC003737,2012-10-19 16:00:00,1.296,12.09
MAC003737,2012-10-19 16:30:00,0.748,12.06
MAC003737,2012-10-19 17:00:00,0.35,12.06
MAC003737,2012-10-19 17:30:00,1.163,12.13
MAC003737,2012-10-19 18:00:00,0.853,12.13
MAC003737,2012-10-19 18:30:00,0.34,12.19
MAC003737,2012-10-19 19:00:00,0.17,12.19
MAC003737,2012-10-19 19:30:00,0.217,12.19
MAC003737,2012-10-19 20:00:00,0.113,12.19
MAC003737,2012-10-19 20:30:00,0.071,12.16
MAC003737,2012-10-19 21:00:00,0.069,12.16
MAC003737,2012-10-19 21:30:00,0.062,12.08
MAC003737,2012-10-19 22:00:00,0.056,12.08
MAC003737,2012-10-19 22:30:00,0.057,11.97
MAC003737,2012-10-19 23:00:00,0.07,11.97
MAC003737,2012-10-19 23:30:00,0.067,11.91
MAC003737,2012-10-20 00:00:00,0.057,11.91
MAC003737,2012-10-20 00:30:00,0.054,11.45
MAC003737,2012-10-20 01:00:00,0.058,11.45
MAC003737,2012-10-20 01:30:00,0.066,10.97
MAC003737,2012-10-20 02:00:00,0.07,10.97
MAC003737,2012-10-20 02:30:00,0.055,10.78
MAC003737,2012-10-20 03:00:00,0.054,10.78
MAC003737,2012-10-20 03:30:00,0.062,10.19
MAC003737,2012-10-20 04:00:00,0.066,10.19
MAC003737,2012-10-20 04:30:00,0.063,10.2
MAC003737,2012-10-20 05:00:00,0.079,10.2
MAC003737,2012-10-20 05:30:00,0.053,9.71
MAC003737,2012-10-20 06:00:00,0.059,9.71
MAC003737,2012-10-20 06:30:00,0.065,9.57
MAC003737,2012-10-20 07:00:00,0.057,9.57
MAC003737,2012-10-20 07:30:00,0.447,9.82
MAC003737,2012-10-20 08:00:00,0.347,9.82
MAC003737,2012-10-20 08:30:00,0.158,10.32
MAC003737,2012-10-20 09:00:00,0.349,10.32
MAC003737,2012-10-20 09:30:00,0.527,11.41
MAC003737,2012-10-20 10:00:00,0.309,11.41
MAC003737,2012-10-20 10:30:00,0.323,12.45
MAC003737,2012-10-20 11:00:00,0.243,12.45
MAC003737,2012-10-20 11:30:00,0.244,13.06
MAC003740,2012-10-18 11:00:00,0.07,14.79
MAC003740,2012-10-18 11:30:00,0.074,15.21
MAC003740,2012-10-18 12:00:00,0.043,15.21
MAC003740,2012-10-18 12:30:00,0.108,15.43
MAC003740,2012-10-18 13:00:00,0.067,15.43
MAC003740,2012-10-18 13:30:00,0.061,15.85
MAC003740,2012-10-18 14:00:00,0.09,15.85
MAC003740,2012-10-18 14:30:00,0.046,16.04
MAC003740,2012-10-18 15:00:00,0.049,16.04
MAC003740,2012-10-18 15:30:00,0.081,15.1
MAC003740,2012-10-18 16:00:00,0.082,15.1
MAC003740,2012-10-18 16:30:00,0.129,14.11
MAC003740,2012-10-18 17:00:00,0.095,14.11
MAC003740,2012-10-18 17:30:00,0.105,14.05
MAC003740,2012-10-18 18:00:00,0.096,14.05
MAC003740,2012-10-18 18:30:00,0.114,14.03
MAC003740,2012-10-18 19:00:00,0.26,14.03
MAC003740,2012-10-18 19:30:00,0.2,14.02
MAC003740,2012-10-18 20:00:00,0.169,14.02
MAC003740,2012-10-18 20:30:00,0.173,13.69
MAC003740,2012-10-18 21:00:00,0.132,13.69
MAC003740,2012-10-18 21:30:00,0.141,13.6
MAC003740,2012-10-18 22:00:00,0.168,13.6
MAC003740,2012-10-18 22:30:00,0.098,13.21
MAC003740,2012-10-18 23:00:00,0.046,13.21
MAC003740,2012-10-18 23:30:00,0.057,12.93
MAC003740,2012-10-19 00:00:00,0.031,12.93
MAC003740,2012-10-19 00:30:00,0.053,12.48
MAC003740,2012-10-19 01:00:00,0.049,12.48
MAC003740,2012-10-19 01:30:00,0.024,12.4
MAC003740,2012-10-19 02:00:00,0.058,12.4
MAC003740,2012-10-19 02:30:00,0.052,11.98
MAC003740,2012-10-19 03:00:00,0.037,11.98
MAC003740,2012-10-19 03:30:00,0.081,11.98
MAC003740,2012-10-19 04:00:00,0.04,11.98
MAC003740,2012-10-19 04:30:00,0.05,12.03
MAC003740,2012-10-19 05:00:00,0.069,12.03
MAC003740,2012-10-19 05:30:00,0.07,11.99
MAC003740,2012-10-19 06:00:00,0.104,11.99
MAC003740,2012-10-19 06:30:00,0.235,12.01
MAC003740,2012-10-19 07:00:00,0.109,12.01
MAC003740,2012-10-19 07:30:00,0.267,12.49
MAC003740,2012-10-19 08:00:00,0.466,12.49
MAC003740,2012-10-19 08:30:00,0.553,12.92
MAC003740,2012-10-19 09:00:00,0.655,12.92
MAC003740,2012-10-19 09:30:00,0.473,12.99
MAC003740,2012-10-19 10:00:00,0.119,12.99
MAC003740,2012-10-19 10:30:00,0.063,13.01
MAC003740,2012-10-19 11:00:00,0.028,13.01
MAC003740,2012-10-19 11:30:00,0.054,12.92
MAC003740,2012-10-19 12:00:00,0.054,12.92
MAC003740,2012-10-19 12:30:00,0.027,12.5
MAC003740,2012-10-19 13:00:00,0.06,12.5
MAC003740,2012-10-19 13:30:00,0.045,12.13
MAC003740,2012-10-19 14:00:00,0.028,12.13
MAC003740,2012-10-19 14:30:00,0.066,12.51
MAC003740,2012-10-19 15:00:00,0.038,12.51
MAC003740,2012-10-19 15:30:00,0.078,12.09
MAC003740,2012-10-19 16:00:00,0.186,12.09
MAC003740,2012-10-19 16:30:00,0.154,12.06
MAC003740,2012-10-19 17:00:00,0.195,12.06
MAC003740,2012-10-19 17:30:00,0.181,12.13
MAC003740,2012-10-19 18:00:00,0.133,12.13
MAC003740,2012-10-19 18:30:00,0.645,12.19
MAC003740,2012-10-19 19:00:00,0.469,12.19
MAC003740,2012-10-19 19:30:00,0.192,12.19
MAC003740,2012-10-19 20:00:00,0.22,12.19
MAC003740,2012-10-19 20:30:00,0.187,12.16
MAC003740,2012-10-19 21:00:00,0.144,12.16
MAC003740,2012-10-19 21:30:00,0.166,12.08
MAC003740,2012-10-19 22:00:00,0.195,12.08
MAC003740,2012-10-19 22:30:00,0.104,11.97
MAC003740,2012-10-19 23:00:00,0.114,11.97
MAC003740,2012-10-19 23:30:00,0.113,11.91
MAC003740,2012-10-20 00:00:00,0.029,11.91
MAC003740,2012-10-20 00:30:00,0.047,11.45
MAC003740,2012-10-20 01:00:00,0.056,11.45
MAC003740,2012-10-20 01:30:00,0.028,10.97
MAC003740,2012-10-20 02:00:00,0.056,10.97
MAC003740,2012-10-20 02:30:00,0.06,10.78
MAC003740,2012-10-20 03:00:00,0.05,10.78
MAC003740,2012-10-20 03:30:00,0.08,10.19
MAC003740,2012-10-20 04:00:00,0.044,10.19
MAC003740,2012-10-20 04:30:00,0.052,10.2
MAC003740,2012-10-20 05:00:00,0.072,10.2
MAC003740,2012-10-20 05:30:00,0.071,9.71
MAC003740,2012-10-20 06:00:00,0.104,9.71
MAC003740,2012-10-20 06:30:00,0.279,9.57
MAC003740,2012-10-20 07:00:00,0.178,9.57
MAC003740,2012-10-20 07:30:00,0.209,9.82
MAC003740,2012-10-20 08:00:00,0.699,9.82
MAC003740,2012-10-20 08:30:00,0.31,10.32
MAC003740,2012-10-20 09:00:00,0.165,10.32
MAC003740,2012-10-20 09:30:00,0.107,11.41
MAC003740,2012-10-20 10:00:00,0.11,11.41
MAC003740,2012-10-20 10:30:00,0.138,12.45
MAC003740,2012-10-20 11:00:00,0.09,12.45
MAC003740,2012-10-20 11:30:00,0.093,13.06
MAC003740,2012-10-20 12:00:00,0.035,13.06
MAC003740,2012-10-20 12:30:00,0.048,13.97
MAC003775,2012-10-19 12:30:00,0.342,12.5
MAC003775,2012-10-19 13:00:00,0.182,12.5
MAC003775,2012-10-19 13:30:00,0.218,12.13
MAC003775,2012-10-19 14:00:00,0.233,12.13
MAC003775,2012-10-19 14:30:00,0.229,12.51
MAC003775,2012-10-19 15:00:00,0.511,12.51
MAC003775,2012-10-19 15:30:00,2.5120001,12.09
MAC003775,2012-10-19 16:00:00,2.0610001,12.09
MAC003775,2012-10-19 16:30:00,1.136,12.06
MAC003775,2012-10-19 17:00:00,1.0369999,12.06
MAC003775,2012-10-19 17:30:00,1.308,12.13
MAC003775,2012-10-19 18:00:00,0.994,12.13
MAC003775,2012-10-19 18:30:00,1.091,12.19
MAC003775,2012-10-19 19:00:00,0.917,12.19
MAC003775,2012-10-19 19:30:00,0.555,12.19
MAC003775,2012-10-19 20:00:00,1.234,12.19
MAC003775,2012-10-19 20:30:00,0.599,12.16
MAC003775,2012-10-19 21:00:00,0.564,12.16
MAC003775,2012-10-19 21:30:00,0.912,12.08
MAC003775,2012-10-19 22:00:00,1.117,12.08
MAC003775,2012-10-19 22:30:00,1.446,11.97
MAC003775,2012-10-19 23:00:00,1.612,11.97
MAC003775,2012-10-19 23:30:00,0.447,11.91
MAC003775,2012-10-20 00:00:00,0.185,11.91
MAC003775,2012-10-20 00:30:00,0.168,11.45
MAC003775,2012-10-20 01:00:00,0.128,11.45
MAC003775,2012-10-20 01:30:00,0.157,10.97
MAC003775,2012-10-20 02:00:00,0.199,10.97
MAC003775,2012-10-20 02:30:00,0.126,10.78
MAC003775,2012-10-20 03:00:00,0.159,10.78
MAC003775,2012-10-20 03:30:00,0.117,10.19
MAC003775,2012-10-20 04:00:00,0.562,10.19
MAC003775,2012-10-20 04:30:00,1.041,10.2
MAC003775,2012-10-20 05:00:00,0.548,10.2
MAC003775,2012-10-20 05:30:00,0.161,9.71
MAC003775,2012-10-20 06:00:00,0.125,9.71
MAC003775,2012-10-20 06:30:00,0.239,9.57
MAC003775,2012-10-20 07:00:00,0.386,9.57
MAC003775,2012-10-20 07:30:00,0.156,9.82
MAC003775,2012-10-20 08:00:00,0.271,9.82
MAC003775,2012-10-20 08:30:00,0.13,10.32
MAC003775,2012-10-20 09:00:00,0.214,10.32
MAC003775,2012-10-20 09:30:00,1.243,11.41
MAC003775,2012-10-20 10:00:00,1.021,11.41
MAC003775,2012-10-20 10:30:00,0.127,12.45
MAC003775,2012-10-20 11:00:00,0.112,12.45
MAC003775,2012-10-20 11:30:00,0.443,13.06
MAC003775,2012-10-20 12:00:00,0.229,13.06
MAC003775,2012-10-20 12:30:00,0.115,13.97
MAC003775,2012-10-20 13:00:00,0.207,13.97
MAC003775,2012-10-20 13:30:00,0.096,14.01
MAC003775,2012-10-20 14:00:00,0.11,14.01
MAC003775,2012-10-20 14:30:00,0.813,13.6
MAC003775,2012-10-20 15:00:00,1.983,13.6
MAC003775,2012-10-20 15:30:00,1.473,12.67
MAC003775,2012-10-20 16:00:00,1.209,12.67
MAC003775,2012-10-20 16:30:00,2.3380001,12.56
MAC003775,2012-10-20 17:00:00,1.7029999,12.56
MAC003775,2012-10-20 17:30:00,1.498,12.83
MAC003775,2012-10-20 18:00:00,1.115,12.83
MAC003775,2012-10-20 18:30:00,0.415,12.35
MAC003775,2012-10-20 19:00:00,0.996,12.35
MAC003775,2012-10-20 19:30:00,0.378,11.91
MAC003775,2012-10-20 20:00:00,0.357,11.91
MAC003775,2012-10-20 20:30:00,1.373,11.47
MAC003775,2012-10-20 21:00:00,1.1799999,11.47
MAC003775,2012-10-20 21:30:00,1.848,11.32
MAC003775,2012-10-20 22:00:00,1.37,11.32
MAC003775,2012-10-20 22:30:00,0.666,11.28
MAC003775,2012-10-20 23:00:00,0.323,11.28
MAC003775,2012-10-20 23:30:00,0.238,10.87
MAC003775,2012-10-21 00:00:00,0.149,10.87
MAC003775,2012-10-21 00:30:00,0.126,10.66
MAC003775,2012-10-21 01:00:00,0.107,10.66
MAC003775,2012-10-21 01:30:00,0.119,10.31
MAC003775,2012-10-21 02:00:00,0.111,10.31
MAC003775,2012-10-21 02:30:00,0.591,10.21
MAC003775,2012-10-21 03:00:00,1.049,10.21
MAC003775,2012-10-21 03:30:00,0.553,10.22
MAC003775,2012-10-21 04:00:00,0.135,10.22
MAC003775,2012-10-21 04:30:00,0.107,10.21
MAC003775,2012-10-21 05:00:00,0.145,10.21
MAC003775,2012-10-21 05:30:00,0.121,10.19
MAC003775,2012-10-21 06:00:00,0.15,10.19
MAC003775,2012-10-21 06:30:00,0.208,10.24
MAC003775,2012-10-21 07:00:00,0.345,10.24
MAC003775,2012-10-21 07:30:00,0.704,10.4
MAC003775,2012-10-21 08:00:00,1.04,10.4
MAC003775,2012-10-21 08:30:00,0.509,10.88
MAC003775,2012-10-21 09:00:00,0.755,10.88
MAC003775,2012-10-21 09:30:00,0.471,11.43
MAC003775,2012-10-21 10:00:00,0.311,11.43
MAC003775,2012-10-21 10:30:00,0.992,11.91
MAC003775,2012-10-21 11:00:00,0.451,11.91
MAC003775,2012-10-21 11:30:00,0.816,12.41
MAC003775,2012-10-21 12:00:00,1.431,12.41
MAC003775,2012-10-21 12:30:00,0.188,12.4
MAC003775,2012-10-21 13:00:00,1.031,12.4
MAC003775,2012-10-21 13:30:00,1.181,12.39
MAC003775,2012-10-21 14:00:00,2.194,12.39
MAC003805,2012-10-22 11:30:00,0.281,14.27
MAC003805,2012-10-22 12:00:00,0.202,14.27
MAC003805,2012-10-22 12:30:00,0.145,14.32
MAC003805,2012-10-22 13:00:00,0.292,14.32
MAC003805,2012-10-22 13:30:00,0.267,14.46
MAC003805,2012-10-22 14:00:00,0.424,14.46
MAC003805,2012-10-22 14:30:00,0.201,14.73
MAC003805,2012-10-22 15:00:00,0.295,14.73
MAC003805,2012-10-22 15:30:00,0.271,14.63
MAC003805,2012-10-22 16:00:00,0.264,14.63
MAC003805,2012-10-22 16:30:00,0.326,14.61
MAC003805,2012-10-22 17:00:00,0.323,14.61
MAC003805,2012-10-22 17:30:00,0.367,14.57
MAC003805,2012-10-22 18:00:00,0.736,14.57
MAC003805,2012-10-22 18:30:00,1.528,14.56
MAC003805,2012-10-22 19:00:00,1.156,14.56
MAC003805,2012-10-22 19:30:00,0.788,14.56
MAC003805,2012-10-22 20:00:00,0.575,14.56
MAC003805,2012-10-22 20:30:00,0.591,14.12
MAC003805,2012-10-22 21:00:00,0.533,14.12
MAC003805,2012-10-22 21:30:00,0.339,14.08
MAC003805,2012-10-22 22:00:00,0.305,14.08
MAC003805,2012-10-22 22:30:00,0.24,14.05
MAC003805,2012-10-22 23:00:00,0.233,14.05
MAC003805,2012-10-22 23:30:00,0.235,13.67
MAC003805,2012-10-23 00:00:00,0.234,13.67
MAC003805,2012-10-23 00:30:00,0.152,13.57
MAC003805,2012-10-23 01:00:00,0.109,13.57
MAC003805,2012-10-23 01:30:00,0.096,13.57
MAC003805,2012-10-23 02:00:00,0.051,13.57
MAC003805,2012-10-23 02:30:00,0.119,13.14
MAC003805,2012-10-23 03:00:00,0.063,13.14
MAC003805,2012-10-23 03:30:00,0.089,13.01
MAC003805,2012-10-23 04:00:00,0.095,13.01
MAC003805,2012-10-23 04:30:00,0.059,12.98
MAC003805,2012-10-23 05:00:00,0.101,12.98
MAC003805,2012-10-23 05:30:00,0.066,12.54
